tmc_row,Country Grouping,B,Country,Region,Machine Line,Machine Line,G,Size Class Flag,Brand Code,J,Reporter Flag,Pri/Sec,Source,FID,MS (%),TM,VCE FID,TM Non-VCE,CHECK 2024,existing_check,computed_check,match_count
4438,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Hyundai,HYU,Y,P,OHR,355,0,0,,,0,0,0,0
4439,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,JCB,JCB,Y,P,OHR,268,0,0,,,0,0,0,0
4440,GUS,USA,United States,Region North America,GEC,Crawler Excavators,,>6T,Kato Imer,KAT,,P,OHR,90,0,0,,,0,0,1,1
4441,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Kobelco,KOB,Y,P,OHR,1365,0,0,,,0,0,0,0
4442,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Komatsu,KOM,Y,P,OHR,5020,0,0,,,0,0,0,0
4443,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Kubota,KUB,Y,P,OHR,1330,0,0,,,0,0,0,0
4444,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Liebherr,LIE,Y,P,OHR,125,0,0,,,0,0,0,0
4445,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Linkbelt,,Y,P,OHR,2950,0,0,,,0,0,0,0
4446,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Liugong,LIU,Y,P,OHR,205,0,0,,,0,0,0,0
4447,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Mecalac,MEC,Y,P,OHR,60,0,0,,,0,0,0,0
4448,GUS,USA,United States,Region North America,GEC,Crawler Excavators,,>6T,OTN,OTN,,P,OHR,203,0,0,,,0,0,1,1
4449,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Sany,SNY,Y,P,OHR,1520,0,0,,,0,0,0,0
4450,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Sunward,SUN,Y,P,OHR,45,0,0,,,0,0,0,0
4451,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Takeuchi,TAK,Y,P,OHR,175,0,0,,,0,0,0,0
4452,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Volvo,VCE,Y,P,OHR,1730,0,0,,,0,0,0,0
4453,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Wacker Neuson,WAN,Y,P,OHR,85,0,0,,,0,0,0,0
4454,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,XCMG,XCM,Y,P,OHR,250,0,0,,,0,0,0,0
4455,GUS,USA,United States,Region North America,GEC,GPE Excavators Crawled,,>6T,Yanmar,YAN,Y,P,OHR,130,0,0,,,0,0,0,0
4456,GUS,USA,United States,Region North America,GEC,Crawler Excavators,,>6T,Zoomlion,ZOO,,P,OHR,5,0,0,,,0,0,1,1
4457,GUS,USA,United States,Region North America,GEW,GPE Excavators Wheeled,,>6T,Caterpillar Inc,,Y,P,OHR,120,0,0,,,0,0,0,0
4458,GUS,USA,United States,Region North America,GEW,GPE Excavators Wheeled,,>6T,Deere,JOH,Y,P,OHR,25,0,0,,,0,0,0,0
4459,GUS,USA,United States,Region North America,GEW,GPE Excavators Wheeled,,>6T,Develon,DOO,Y,P,OHR,19,0,0,,,0,0,0,0
4460,GUS,USA,United States,Region North America,GEW,GPE Excavators Wheeled,,>6T,Gradall,,Y,P,OHR,135,0,0,,,0,0,0,0
4461,GUS,USA,United States,Region North America,GEW,GPE Excavators Wheeled,,>6T,Hyundai,HYU,Y,P,OHR,15,0,0,,,0,0,0,0
4462,GUS,USA,United States,Region North America,GEW,GPE Excavators Wheeled,,>6T,JCB,JCB,Y,P,OHR,21,0,0,,,0,0,0,0
4463,GUS,USA,United States,Region North America,GEW,GPE Excavators Wheeled,,>6T,Liebherr,LIE,Y,P,OHR,10,0,0,,,0,0,0,0
4464,GUS,USA,United States,Region North America,GEW,GPE Excavators Wheeled,,>6T,Mecalac,MEC,Y,P,OHR,25,0,0,,,0,0,0,0
4465,GUS,USA,United States,Region North America,GEW,Wheeled Excavators,,>6T,OTN,OTN,,P,OHR,35,0,0,,,0,0,1,1
4466,GUS,USA,United States,Region North America,GEW,GPE Excavators Wheeled,,>6T,Volvo,VCE,Y,P,OHR,105,0,0,,,0,0,0,0
4467,GUS,USA,United States,Region North America,GEW,GPE Excavators Wheeled,,>6T,Wacker Neuson,WAN,Y,P,OHR,0,0,0,,,0,0,0,0
4468,GUS,USA,United States,Region North America,GEW,Wheeled Excavators,,>6T,XCMG,XCM,,P,OHR,40,0,0,,,0,0,1,1
4469,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Case,CAS,Y,P,OHR,690,0,0,,,0,0,0,0
4470,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Caterpillar Inc,,Y,P,OHR,1375,0,0,,,0,0,0,0
4471,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Deere,JOH,Y,P,OHR,1460,0,0,,,0,0,0,0
4472,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Hitachi,HIT,Y,P,OHR,245,0,0,,,0,0,0,0
4473,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,JCB,JCB,Y,P,OHR,278,0,0,,,0,0,0,0
4474,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Kramer,KRA,,P,OHR,10,0,0,,,0,0,0,0
4475,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Kubota,KUB,Y,P,OHR,1175,0,0,,,0,0,0,0
4476,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Manitou,MTU,Y,P,OHR,180,0,0,,,0,0,0,0
4477,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Mecalac,MEC,Y,P,OHR,12,0,0,,,0,0,0,0
4478,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,New Holland,NEW,Y,P,OHR,125,0,0,,,0,0,0,0
4479,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,OTN,OTN,,P,OHR,589,0,0,,,0,0,0,0
4480,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,SDLG,LIN,Y,P,OHR,20,0,0,,,0,0,0,0
4481,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Takeuchi,TAK,Y,P,OHR,165,0,0,,,0,0,0,0
4482,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Tobroco Machines,TOB,,P,OHR,230,0,0,,,0,0,0,0
4483,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Volvo,VCE,Y,P,OHR,206,0,0,,,0,0,0,0
4484,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Wacker Neuson,WAN,Y,P,OHR,280,0,0,,,0,0,0,0
4485,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Waldon Equipment,WAL,,P,OHR,415,0,0,,,0,0,0,0
4486,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,<10,Yanmar,YAN,Y,P,OHR,145,0,0,,,0,0,0,0
4487,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Case,CAS,Y,P,OHR,1350,0,0,,,0,0,0,0
4488,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Caterpillar Inc,,Y,P,OHR,4650,0,0,,,0,0,0,0
4489,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Deere,JOH,Y,P,OHR,3670,0,0,,,0,0,0,0
4490,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Develon,DOO,Y,P,OHR,441,0,0,,,0,0,0,0
4491,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Hitachi,HIT,Y,P,OHR,745,0,0,,,0,0,0,0
4492,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Hyundai,HYU,Y,P,OHR,1200,0,0,,,0,0,0,0
4493,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,JCB,JCB,Y,P,OHR,291,0,0,,,0,0,0,0
4494,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Komatsu,KOM,Y,P,OHR,2180,0,0,,,0,0,0,0
4495,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Liebherr,LIE,Y,P,OHR,70,0,0,,,0,0,0,0
4496,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Liugong,LIU,Y,P,OHR,240,0,0,,,0,0,0,0
4497,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,OTN,OTN,,P,OHR,100,0,0,,,0,0,1,1
4498,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Sany,SNY,Y,P,OHR,415,0,0,,,0,0,0,0
4499,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,SDLG,LIN,Y,P,OHR,20,0,0,,,0,0,0,0
4500,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Takeuchi,TAK,Y,P,OHR,68,0,0,,,0,0,0,0
4501,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Volvo,VCE,Y,P,OHR,2040,0,0,,,0,0,0,0
4502,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,Wacker Neuson,WAN,Y,P,OHR,70,0,0,,,0,0,0,0
4503,GUS,USA,United States,Region North America,WLO,Wheel Loaders,,>10,XCMG,XCM,Y,P,OHR,150,0,0,,,0,0,0,0
4504,GUY,Uruguay,Uruguay,Region Latin America,CEX,Compact Excavators,,6<10T,Sany,SNY,Y,P,PIN,2,0,0,,,0,0,0,0
4505,GUY,Uruguay,Uruguay,Region Latin America,CEX,Compact Excavators,,6<10T,Shantui,SBM,Y,P,PIN,1,0,0,,,0,0,0,0
4506,GUY,Uruguay,Uruguay,Region Latin America,CEX,Compact Excavators,,<6T,Bobcat,BOB,Y,P,PIN,5,0,0,,,0,0,0,0
4507,GUY,Uruguay,Uruguay,Region Latin America,CEX,Compact Excavators,,<6T,Caterpillar Inc,,Y,P,PIN,1,0,0,,,0,0,0,0
4508,GUY,Uruguay,Uruguay,Region Latin America,CEX,Compact Excavators,,<6T,Deere,JOH,Y,P,PIN,1,0,0,,,0,0,0,0
4509,GUY,Uruguay,Uruguay,Region Latin America,CEX,Compact Excavators,,<6T,JCB,JCB,Y,P,PIN,4,0,0,,,0,0,0,0
4510,GUY,Uruguay,Uruguay,Region Latin America,CEX,Compact Excavators,,<6T,Liugong,LIU,Y,P,PIN,11,0,0,,,0,0,0,0
4511,GUY,Uruguay,Uruguay,Region Latin America,CEX,Compact Excavators,,<6T,Rippa China,CRM,,P,PIN,20,0,0,,,1,1,1,1
4512,GUY,Uruguay,Uruguay,Region Latin America,CEX,Compact Excavators,,<6T,Volvo,VCE,Y,P,PIN,2,0,0,,,0,0,0,0
4513,GUY,Uruguay,Uruguay,Region Latin America,CEX,Compact Excavators,,<6T,Wacker Neuson,WAN,Y,P,PIN,18,0,0,,,0,0,0,0
4514,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Case,CAS,Y,P,PIN,5,0,0,,,0,0,0,0
4515,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Caterpillar Inc,,Y,P,PIN,26,0,0,,,0,0,0,0
4516,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Deere,JOH,Y,P,PIN,14,0,0,,,0,0,0,0
4517,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Develon,DOO,Y,P,PIN,18,0,0,,,0,0,0,0
4518,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Hyundai,HYU,Y,P,PIN,22,0,0,,,0,0,0,0
4519,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,JCB,JCB,Y,P,PIN,16,0,0,,,0,0,0,0
4520,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Kobelco,KOB,Y,P,PIN,1,0,0,,,0,0,0,0
4521,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Komatsu,KOM,Y,P,PIN,5,0,0,,,0,0,0,0
4522,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Linkbelt,,Y,P,PIN,3,0,0,,,0,0,0,0
4523,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Liugong,LIU,Y,P,PIN,10,0,0,,,0,0,0,0
4524,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,New Holland,NEW,Y,P,PIN,36,0,0,,,0,0,0,0
4525,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Sany,SNY,Y,P,PIN,18,0,0,,,0,0,0,0
4526,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Shantui,SBM,Y,P,PIN,2,0,0,,,0,0,0,0
4527,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,Volvo,VCE,Y,P,PIN,6,0,0,,,0,0,0,0
4528,GUY,Uruguay,Uruguay,Region Latin America,GEC,GPE Excavators Crawled,,>10T,XCMG,XCM,Y,P,PIN,10,0,0,,,0,0,0,0
4529,GUY,Uruguay,Uruguay,Region Latin America,GEW,GPE Excavators Wheeled,,>11T,Caterpillar Inc,,Y,P,PIN,2,0,0,,,0,0,0,0
4530,GUY,Uruguay,Uruguay,Region Latin America,GEW,GPE Excavators Wheeled,,>11T,Develon,DOO,Y,P,PIN,2,0,0,,,0,0,0,0
4531,GUY,Uruguay,Uruguay,Region Latin America,GEW,GPE Excavators Wheeled,,>11T,Hyundai,HYU,Y,P,PIN,3,0,0,,,0,0,0,0
4532,GUY,Uruguay,Uruguay,Region Latin America,GEW,GPE Excavators Wheeled,,>11T,JCB,JCB,Y,P,PIN,2,0,0,,,0,0,0,0
4533,GUY,Uruguay,Uruguay,Region Latin America,GEW,GPE Excavators Wheeled,,>11T,Liugong,LIU,Y,P,PIN,1,0,0,,,0,0,0,0
4534,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,10<12,Liugong,LIU,Y,P,PIN,2,0,0,,,0,0,0,0
4535,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,10<12,OCN,OCN,,P,PIN,6,0,0,,,0,0,0,0
4536,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,10<12,XCMG,XCM,Y,P,PIN,2,0,0,,,0,0,0,0
4537,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,7<10,Develon,DOO,Y,P,PIN,2,0,0,,,0,0,0,0
4538,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,7<10,OCN,OCN,,P,PIN,9,0,0,,,0,0,0,0
4539,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,<7,Avant,AVA,,P,PIN,8,0,0,,,0,0,0,0
4540,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,Caterpillar Inc,,Y,P,PIN,2,0,0,,,0,0,0,0
4541,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,Deere,JOH,Y,P,PIN,2,0,0,,,0,0,0,0
4542,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,Develon,DOO,Y,P,PIN,5,0,0,,,0,0,0,0
4543,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,Hyundai,HYU,Y,P,PIN,5,0,0,,,0,0,0,0
4544,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,JCB,JCB,Y,P,PIN,2,0,0,,,0,0,0,0
4545,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,Liugong,LIU,Y,P,PIN,10,0,0,,,0,0,0,0
4546,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,OCN,OCN,,P,PIN,6,0,0,,,0,0,1,1
4547,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,Sany,SNY,Y,P,PIN,7,0,0,,,0,0,0,0
4548,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,SDLG,LIN,Y,P,PIN,4,0,0,,,0,0,0,0
4549,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,SEM,SEM,Y,P,PIN,18,0,0,,,0,0,0,0
4550,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,Shantui,SBM,Y,P,PIN,4,0,0,,,0,0,0,0
4551,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,Volvo,VCE,Y,P,PIN,1,0,0,,,0,0,0,0
4552,GUY,Uruguay,Uruguay,Region Latin America,WLO,Wheel Loaders,,>12,XCMG,XCM,Y,P,PIN,10,0,0,,,0,0,0,0
4553,GVN,VietNam,Viet Nam,Region Asia,340,Rigid Haulers,,#,Caterpillar Inc,,Y,P,DES,27,0,0,,,0,0,0,0
4554,GVN,VietNam,Viet Nam,Region Asia,340,Rigid Haulers,,#,Komatsu,KOM,Y,P,DES,82,0,0,,,0,0,0,0
4555,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Ammann,AMN,,P,DES,14,0,0,,,0,0,1,1
4556,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Bomag,BOM,,P,DES,33,0,0,,,0,0,1,1
4557,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Case,CAS,,P,DES,7,0,0,,,0,0,1,1
4558,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Caterpillar Inc,CAT,,P,DES,23,0,0,,,0,0,1,1
4559,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Dynapac,DYN,,P,DES,28,0,0,,,0,0,1,1
4560,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Hamm,HAM,,P,DES,53,0,0,,,0,0,1,1
4561,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Komatsu,KOM,,P,DES,21,0,0,,,0,0,1,1
4562,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Liugong,LIU,,P,DES,69,0,0,,,0,0,1,1
4563,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Sakai,SAK,,P,DES,56,0,0,,,0,0,1,1
4564,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Sany,SNY,,P,DES,73,0,0,,,0,0,1,1
4565,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Sunward,SUN,,P,DES,16,0,0,,,0,0,1,1
4566,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,Volvo,VCE,,P,DES,6,0,0,,,0,0,1,1
4567,GVN,VietNam,Viet Nam,Region Asia,390,Compaction Machines,,,XCMG,XCM,,P,DES,73,0,0,,,0,0,1,1
4568,GVN,VietNam,Viet Nam,Region Asia,CEX,Compact Excavators,,<10T,Caterpillar Inc,,Y,P,DES,0,0,0,,,0,0,0,0
4569,GVN,VietNam,Viet Nam,Region Asia,CEX,Compact Excavators,,<10T,Caterpillar Inc,CAT,,P,DES,20,0,0,,,0,0,0,0
4570,GVN,VietNam,Viet Nam,Region Asia,CEX,Compact Excavators,,<10T,Develon,DOO,Y,P,DES,0,0,0,,,0,0,0,0
4571,GVN,VietNam,Viet Nam,Region Asia,CEX,Compact Excavators,,<10T,Develon,DOO,,P,DES,16,0,0,,,0,0,0,0
4572,GVN,VietNam,Viet Nam,Region Asia,CEX,Compact Excavators,,<10T,Hyundai,HYU,Y,P,DES,0,0,0,,,0,0,0,0
4573,GVN,VietNam,Viet Nam,Region Asia,CEX,Compact Excavators,,<10T,Hyundai,HYU,,P,DES,16,0,0,,,0,0,0,0
4574,GVN,VietNam,Viet Nam,Region Asia,CEX,Compact Excavators,,<10T,Kobelco,KOB,Y,P,DES,0,0,0,,,0,0,0,0
4575,GVN,VietNam,Viet Nam,Region Asia,CEX,Compact Excavators,,<10T,Kobelco,KOB,,P,DES,16,0,0,,,0,0,0,0
4576,GVN,VietNam,Viet Nam,Region Asia,CEX,Compact Excavators,,<10T,Sany,SNY,Y,P,DES,0,0,0,,,0,0,0,0
4577,GVN,VietNam,Viet Nam,Region Asia,CEX,Compact Excavators,,<10T,Sany,SNY,,P,DES,8,0,0,,,0,0,0,0
4578,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,Case,CAS,Y,P,DES,0,0,0,,,0,0,0,0
4579,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,Case,CAS,,P,DES,2,0,0,,,0,0,0,0
4580,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,Caterpillar Inc,,Y,P,DES,0,0,0,,,0,0,0,0
4581,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,Caterpillar Inc,CAT,,P,DES,17,0,0,,,0,0,0,0
4582,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,Develon,DOO,Y,P,DES,0,0,0,,,0,0,0,0
4583,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,Develon,DOO,,P,DES,50,0,0,,,0,0,0,0
4584,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,Hitachi,HIT,Y,P,DES,0,0,0,,,0,0,0,0
4585,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,Hitachi,HIT,,P,DES,27,0,0,,,0,0,0,0
4586,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,Hyundai,HYU,Y,P,DES,0,0,0,,,0,0,0,0
4587,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,Hyundai,HYU,,P,DES,21,0,0,,,0,0,0,0
4588,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,JCB,JCB,Y,P,DES,0,0,0,,,0,0,0,0
4589,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,JCB,JCB,,P,DES,5,0,0,,,0,0,0,0
4590,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,Kobelco,KOB,Y,P,DES,0,0,0,,,0,0,0,0
4591,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,Kobelco,KOB,,P,DES,40,0,0,,,0,0,0,0
4592,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,Komatsu,KOM,Y,P,DES,0,0,0,,,0,0,0,0
4593,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,Komatsu,KOM,,P,DES,60,0,0,,,0,0,0,0
4594,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,Liugong,LIU,Y,P,DES,0,0,0,,,0,0,0,0
4595,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,Liugong,LIU,,P,DES,10,0,0,,,0,0,0,0
4596,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,Sany,SNY,Y,P,DES,0,0,0,,,0,0,0,0
4597,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,Sany,SNY,,P,DES,48,0,0,,,0,0,0,0
4598,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,SDLG,LIN,Y,P,DES,0,0,0,,,0,0,0,0
4599,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,SDLG,LIN,,P,DES,8,0,0,,,0,0,0,0
4600,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,Sunward,SUN,Y,P,DES,0,0,0,,,0,0,0,0
4601,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,Sunward,SUN,,P,DES,32,0,0,,,0,0,0,0
4602,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,Volvo,VCE,Y,P,DES,0,0,0,,,0,0,0,0
4603,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,Volvo,VCE,,P,DES,7,0,0,,,0,0,0,0
4604,GVN,VietNam,Viet Nam,Region Asia,GEC,GPE Excavators Crawled,,>10T,XCMG,XCM,Y,P,DES,0,0,0,,,0,0,0,0
4605,GVN,VietNam,Viet Nam,Region Asia,GEC,Crawler Excavators,,>10T,XCMG,XCM,,P,DES,60,0,0,,,0,0,0,0
4606,GVN,VietNam,Viet Nam,Region Asia,GEW,GPE Excavators Wheeled,,>11T,Develon,DOO,Y,P,DES,0,0,0,,,0,0,0,0
4607,GVN,VietNam,Viet Nam,Region Asia,GEW,Wheeled Excavators,,>11T,Develon,DOO,,P,DES,22,0,0,,,0,0,0,0
4608,GVN,VietNam,Viet Nam,Region Asia,GEW,GPE Excavators Wheeled,,>11T,Hyundai,HYU,Y,P,DES,0,0,0,,,0,0,0,0
4609,GVN,VietNam,Viet Nam,Region Asia,GEW,Wheeled Excavators,,>11T,Hyundai,HYU,,P,DES,14,0,0,,,0,0,0,0
4610,GVN,VietNam,Viet Nam,Region Asia,GEW,GPE Excavators Wheeled,,>11T,Sany,SNY,Y,P,DES,0,0,0,,,0,0,0,0
4611,GVN,VietNam,Viet Nam,Region Asia,GEW,Wheeled Excavators,,>11T,Sany,SNY,,P,DES,13,0,0,,,0,0,0,0
4612,GVN,VietNam,Viet Nam,Region Asia,GEW,GPE Excavators Wheeled,,>11T,Volvo,VCE,Y,P,DES,0,0,0,,,0,0,0,0
4613,GVN,VietNam,Viet Nam,Region Asia,GEW,Wheeled Excavators,,>11T,Volvo,VCE,,P,DES,2,0,0,,,0,0,0,0
4614,GVN,VietNam,Viet Nam,Region Asia,WLO,Wheel Loaders,,<12,Caterpillar Inc,,Y,P,DES,0,0,0,,,0,0,0,0
4615,GVN,VietNam,Viet Nam,Region Asia,WLO,Wheel Loaders,,<12,Caterpillar Inc,CAT,,P,DES,1,0,0,,,0,0,0,0
4616,GVN,VietNam,Viet Nam,Region Asia,WLO,Wheel Loaders,,<12,Develon,DOO,Y,P,DES,0,0,0,,,0,0,0,0
4617,GVN,VietNam,Viet Nam,Region Asia,WLO,Wheel Loaders,,<12,Develon,DOO,,P,DES,3,0,0,,,0,0,0,0
4618,GVN,VietNam,Viet Nam,Region Asia,WLO,Wheel Loaders,,<12,Hyundai,HYU,Y,P,DES,0,0,0,,,0,0,0,0
4619,GVN,VietNam,Viet Nam,Region Asia,WLO,Wheel Loaders,,<12,Hyundai,HYU,,P,DES,11,0,0,,,0,0,0,0
4620,GVN,VietNam,Viet Nam,Region Asia,WLO,Wheel Loaders,,<12,Liugong,LIU,Y,P,DES,0,0,0,,,0,0,0,0
4621,GVN,VietNam,Viet Nam,Region Asia,WLO,Wheel Loaders,,<12,Liugong,LIU,,P,DES,107,0,0,,,0,0,0,0
4622,GVN,VietNam,Viet Nam,Region Asia,WLO,Wheel Loaders,,<12,Lonking,LON,,P,DES,25,0,0,,,0,0,0,0
4623,GVN,VietNam,Viet Nam,Region Asia,WLO,Wheel Loaders,,<12,SEM,SEM,Y,P,DES,0,0,0,,,0,0,0,0
